"id","__typename","createdAt","MusicalName","MusicalSummary","MusicalTopics","MusicAuthor","MusicDuration","PosterLink","ProductionType","ReleaseYear","SearchType","SpotifyLink","TrackList","updatedAt","WikiLink"
"d6618012-e01b-4a52-a595-7b06c6eca5db","BroadwayMusicals","2024-05-19T21:22:25.973Z","Bugs Bunny on Broadway","""The musical, and its 2010 sequel Bugs Bunny at the Symphony, combines classic Warner Bros. Looney Tunes projected on a large screen accompanied by a live orchestra performing the original score. ""","{""Royal"":{""N"":""5.769230769230769""},""Love"":{""N"":""3.8461538461538463""},""Work"":{""N"":""26.923076923076923""},""Family"":{""N"":""23.076923076923077""},""Time"":{""N"":""9.615384615384617""},""Fall"":{""N"":""5.769230769230769""},""Classical"":{""N"":""3.8461538461538463""},""History"":{""N"":""3.8461538461538463""},""Home"":{""N"":""15.384615384615385""},""Power"":{""N"":""1.9230769230769231""}}","Carl StallingandMilt Franklyn","00:52","https://upload.wikimedia.org/wikipedia/en/thumb/d/d1/Bugs_Bunny_on_Broadway.jpg/220px-Bugs_Bunny_on_Broadway.jpg","Broadway","1990","Broadway","https://open.spotify.com/album/5Ec5HVLOaMl2ED1s7lFR5B","[{""S"":""Overture - Merrie Melodies Main Title Music""},{""S"":""This Is a Life?""},{""S"":""High Note""},{""S"":""What's up Doc?""},{""S"":""Baton Bunny""},{""S"":""Jumpin' Jupiter""},{""S"":""The Rabbit of Seville""},{""S"":""Act II Entr'Acte""},{""S"":""A Corny Concerto""},{""S"":""Long-Haired Hare""},{""S"":""What's Opera Doc?""},{""S"":""Merrie Melodies Closing Theme \""That's All Folks\""""}]","2024-05-19T21:48:04.917Z","https://en.wikipedia.org/wiki/Bugs_Bunny_on_Broadway"
"6cb2a913-744a-4703-8249-f56a8655f630","BroadwayMusicals","2024-05-26T04:13:05.998Z","Willy Wonka & the Chocolate Factory","""Willy Wonka has hidden five Golden Tickets in chocolate Wonka Bars. Finders of the tickets will receive a factory tour and a lifetime supply of chocolate. The first four tickets are found by Augustus Gloop, a gluttonous German boy. The fifth ticket is found by a millionaire in Paraguay, causing Charlie to lose hope.""","{""Pop"":{""N"":""7.18232044198895""},""Book"":{""N"":""13.259668508287293""},""Love"":{""N"":""9.392265193370166""},""Family"":{""N"":""13.259668508287293""},""Time"":{""N"":""9.392265193370166""},""Change"":{""N"":""6.077348066298343""},""History"":{""N"":""12.70718232044199""},""Home"":{""N"":""17.67955801104972""},""Dating"":{""N"":""4.41988950276243""},""Power"":{""N"":""6.629834254143646""}}","Leslie Bricusse and Anthony Newley","00:36","https://upload.wikimedia.org/wikipedia/en/7/7f/WillyWonkaMoviePoster.jpg","Film","1971","Film","https://open.spotify.com/album/1C7STVnAdZwO9DHmAUNDZc","[{""S"":""Main Title (Golden Ticket/Pure Imagination) - From \""Willy Wonka & The Chocolate Factory\"" Soundtrack""},{""S"":""The Candy Man - From \""Willy Wonka & The Chocolate Factory\"" Soundtrack""},{""S"":""Charlie's Paper Run - From \""Willy Wonka & The Chocolate Factory\"" Soundtrack""},{""S"":""Cheer Up, Charlie - From \""Willy Wonka & The Chocolate Factory\"" Soundtrack""},{""S"":""Lucky Charlie - From \""Willy Wonka & The Chocolate Factory\"" Soundtrack""},{""S"":""(I've Got A) Golden Ticket - From \""Willy Wonka & The Chocolate Factory\"" Soundtrack""},{""S"":""Pure Imagination - From \""Willy Wonka & The Chocolate Factory\"" Soundtrack""},{""S"":""Oompa Loompa - From \""Willy Wonka & The Chocolate Factory\"" Soundtrack""},{""S"":""The Wondrous Boat Ride - From \""Willy Wonka & The Chocolate Factory\"" Soundtrack""},{""S"":""Everlasting Gobstoppers/Oompa-Loompa - From \""Willy Wonka & The Chocolate Factory\"" Soundtrack""},{""S"":""The Bubble Machine - From \""Willy Wonka & The Chocolate Factory\"" Soundtrack""},{""S"":""I Want It Now/Oompa-Loompa - From \""Willy Wonka & The Chocolate Factory\"" Soundtrack""},{""S"":""Wonkamobile, Wonkavision/Oompa-Loompa - From \""Willy Wonka & The Chocolate Factory\"" Soundtrack""},{""S"":""Wonkavator/End Title (Pure Imagination) - From \""Willy Wonka & The Chocolate Factory\"" Soundtrack""}]","2024-05-26T04:13:05.998Z","https://en.wikipedia.org/wiki/Willy_Wonka_%26_the_Chocolate_Factory"
"3a4f97e9-08ea-4465-8ed8-15c6d4b70e97","BroadwayMusicals","2024-05-26T03:17:32.198Z","The Wild Party (LaChiusa)","""The company recounts the story of Queenie, a showgirl in the Vaudeville, who is attracted to """"violent and vicious"""" men. She is currently living with a man named Burrs, who works in the same vaudevilles, as the act after her. One Sunday, Queenie wakes up restless and she and Burrs soon come to blows.""","{""Pop"":{""N"":""12.5""},""Travel"":{""N"":""8.333333333333332""},""Leadership"":{""N"":""4.166666666666666""},""Love"":{""N"":""31.25""},""Book"":{""N"":""6.25""},""Discovery"":{""N"":""6.25""},""Time"":{""N"":""4.166666666666666""},""Change"":{""N"":""8.333333333333332""},""History"":{""N"":""10.416666666666668""},""Dating"":{""N"":""8.333333333333332""}}","Michael John LaChiusa","01:18","https://upload.wikimedia.org/wikipedia/en/7/7e/Wildparty.jpg","Broadway","2000","Broadway","https://open.spotify.com/album/5eKT9VNa3mZHbfe3hDj6Ci","[{""S"":""Queenie Was A Blonde - Original Broadway Cast/2000""},{""S"":""Marie Is Tricky - Original Broadway Cast/2000""},{""S"":""Wild Party - Original Broadway Cast/2000""},{""S"":""Dry - Original Broadway Cast/2000""},{""S"":""Welcome To My Party - Original Broadway Cast/2000""},{""S"":""Like Sally - Original Broadway Cast/2000""},{""S"":""Breezin' Through Another Day - Original Broadway Cast/2000""},{""S"":""Uptown - Original Broadway Cast/2000""},{""S"":""Eddie & Mae - Original Broadway Cast/2000""},{""S"":""Gold & Goldberg - Original Broadway Cast/2000""},{""S"":""Moving Uptown - Original Broadway Cast/2000""},{""S"":""Best Friend - Original Broadway Cast/2000""},{""S"":""A Little Mmm - Original Broadway Cast/2000""},{""S"":""Tabu / Taking Care Of The Ladies - Original Broadway Cast/2000""},{""S"":""Wouldn't It Be Nice? - Original Broadway Cast/2000""},{""S"":""Lowdown-Down - Original Broadway Cast/2000""},{""S"":""Gin / Wild - Original Broadway Cast/2000""},{""S"":""Black Is A Moocher - Original Broadway Cast/2000""},{""S"":""People Like Us - From \""The Wild Party\""""},{""S"":""After Midnight Dies - Original Broadway Cast/2000""},{""S"":""Golden Boy - Original Broadway Cast/2000""},{""S"":""The Movin' Uptown Blues - Original Broadway Cast/2000""},{""S"":""The Lights Of Broadway - Original Broadway Cast/2000""},{""S"":""More - Original Broadway Cast/2000""},{""S"":""Love Ain't Nothin'/ Welcome To Her Party - Original Broadway Cast/2000""},{""S"":""How Many Women In The World? - Original Broadway Cast/2000""},{""S"":""When It Ends - Original Broadway Cast/2000""},{""S"":""This Is What It Is - Original Broadway Cast/2000""},{""S"":""Finale \""The Wild Party\"" - Original Broadway Cast/2000""}]","2024-05-26T03:17:32.198Z","https://en.wikipedia.org/wiki/The_Wild_Party_(LaChiusa_musical)"
"f9724999-b208-4aa4-80bf-7e080df6c714","BroadwayMusicals","2024-05-19T21:26:38.755Z","Cinderella","""A young woman named Ella lives with her stepmother and stepsisters, who treat her like a servant girl. The prince of the kingdom is named Topher ; his parents have died, and he is advised by Lord Chancellor Sebastian. In the palace, Sebastian and his henchman persuade the Prince it is time for a Royal Wedding; a big ball will be held to find the bride.""","{""Dream"":{""N"":""4.477611940298507""},""Royal"":{""N"":""7.462686567164178""},""Fairytale"":{""N"":""5.970149253731343""},""Book"":{""N"":""8.955223880597014""},""Love"":{""N"":""14.925373134328357""},""Magic"":{""N"":""18.65671641791045""},""Time"":{""N"":""18.65671641791045""},""History"":{""N"":""9.701492537313433""},""Home"":{""N"":""6.7164179104477615""},""Hope"":{""N"":""4.477611940298507""}}","Richard Rodgers","00:20","https://upload.wikimedia.org/wikipedia/en/4/46/Musical2013-Cinderella-OriginalPoster.jpg","Broadway","2013","Broadway","https://open.spotify.com/album/1YjD4Norfzp5gN56z8a8PE","[{""S"":""Fanfare""},{""S"":""More""},{""S"":""Mama's Sweet Song""},{""S"":""I Wish""},{""S"":""Off to the Ball""},{""S"":""At Your Service""},{""S"":""More (Reprise)""},{""S"":""Stroke of Twelve""},{""S"":""Happy Ending""}]","2024-05-19T21:26:38.755Z","https://en.wikipedia.org/wiki/Cinderella_(2013_Broadway_production)"
"0b003e24-1ee5-4405-8bc7-f5392edb76d7","BroadwayMusicals","2024-05-26T03:21:23.118Z","Titanic","""Titanic's designer, Thomas Andrews marvels at the wondrous things mankind has accomplished ; with the R.M.S. Titanic becoming the newest feat once thought impossible. The ship's passengers arrive; the Third and Second Class passengers feel privileged to be aboard the maiden voyage of the grandest ship ever to sail.""","{""Rock"":{""N"":""7.142857142857142""},""Love"":{""N"":""11.607142857142858""},""Book"":{""N"":""9.821428571428571""},""Family"":{""N"":""33.035714285714285""},""Time"":{""N"":""6.25""},""Spring"":{""N"":""6.25""},""History"":{""N"":""5.357142857142857""},""Home"":{""N"":""10.714285714285714""},""Tragedy"":{""N"":""5.357142857142857""},""Power"":{""N"":""4.464285714285714""}}","Maury Yeston","01:13","https://upload.wikimedia.org/wikipedia/en/2/21/Titanic_musical_Broadway_poster.jpg","Broadway","1997","Broadway","https://open.spotify.com/album/6C4TnyShiHnUHzJojd2gCV","[{""S"":""Overture / Prologue: In Every Age""},{""S"":""The Launching: How Did They Build Titanic?""},{""S"":""The Launching: There She Is / Loading Inventory / The Largest Moving Object""},{""S"":""The Launching: I Must Get on That Ship""},{""S"":""The Launching: The 1st Class Roster""},{""S"":""The Launching: Godspeed Titanic""},{""S"":""Barrett's Song""},{""S"":""To Be a Captain""},{""S"":""Lady's Maid""},{""S"":""What a Remarkable Age This Is!""},{""S"":""The Proposal / The Night Was Alive""},{""S"":""Hymn / Doing the Latest Rag""},{""S"":""I Have Danced""},{""S"":""No Moon""},{""S"":""Autumn / Finale""},{""S"":""Dressed in Your Pyjamas in the Grand Salon""},{""S"":""The Blame""},{""S"":""To the Lifeboats / Getting in the Lifeboat / I Must Get on That Ship (Reprise) / Lady's Maid (Reprise) / The Proposal / The Night Was Alive (Reprise) / Canons""},{""S"":""We'll Meet Tomorrow""},{""S"":""Still""},{""S"":""To Be a Captain (Reprise)""},{""S"":""Mr. Andrews Vision""},{""S"":""Epilogue: In Every Age (Reprise) / Finale""}]","2024-05-26T03:21:23.118Z","https://en.wikipedia.org/wiki/Titanic_(musical)"
"000154a5-ca9d-4c5f-a80c-a5c83774b7d0","BroadwayMusicals","2024-05-21T22:37:20.475Z","Cats","""Cats is based on T. S. Eliot's 1939 poetry book Old Possum's Book of Practical Cats, the songs in the musical consisting of Eliot's verse set to music by Andrew Lloyd Webber. he musical tells the story of a tribe of cats called the Jellicles and the night they make the Jellicle choice by deciding which cat will ascend to the Heaviside Layer and come back to a new life.""","{""Pop"":{""N"":""6.008583690987124""},""Travel"":{""N"":""6.437768240343347""},""School"":{""N"":""5.150214592274678""},""Animals"":{""N"":""15.450643776824036""},""Love"":{""N"":""9.871244635193133""},""Fashion"":{""N"":""6.008583690987124""},""Family"":{""N"":""11.587982832618025""},""History"":{""N"":""8.583690987124463""},""Home"":{""N"":""23.605150214592275""},""Power"":{""N"":""7.296137339055794""}}","Alan Menken","1:41","https://upload.wikimedia.org/wikipedia/en/3/3e/CatsMusicalLogo.jpg","Broadway","1982","Broadway","https://open.spotify.com/album/7dIID5jd8V3fR2NXkonyD3","[{""S"":""The Overture""},{""S"":""Prologue: Jellicle Songs For Jellicle Cats""},{""S"":""The Naming Of Cats""},{""S"":""The Invitation To The Jellicle Ball""},{""S"":""The Old Gumbie Cat""},{""S"":""The Rum Tum Tugger""},{""S"":""Grizabella: The Glamour Cat""},{""S"":""Bustopher Jones""},{""S"":""Mungojerrie And Rumpelteazer""},{""S"":""Old Deuteronomy""},{""S"":""The Jellicle Ball""},{""S"":""Grizabella: The Glamour Cat / Memory - Medley""},{""S"":""The Moments Of Happiness""},{""S"":""Gus: The Theatre Cat""},{""S"":""Growltiger's Last Stand / The Ballad Of Billy McCaw""},{""S"":""Skimbleshanks: The Railway Cat""},{""S"":""Macavity: The Mystery Cat""},{""S"":""Mr. Mistoffelees""},{""S"":""Memory""},{""S"":""The Journey To The Heaviside Layer""},{""S"":""The Ad-Dressing Of Cats""}]","2024-05-21T22:37:20.475Z","https://en.wikipedia.org/wiki/Cats_(musical)"
"bf88209b-9f78-4395-a6c3-395ff560b774","BroadwayMusicals","2024-05-26T03:21:29.040Z","Chicago","""Velma Kelly is a vaudevillian who welcomes the audience to tonight's show. Interplayed with the opening number, the scene cuts to February 14, 1928, in the bedroom of chorus girl Roxie Hart, where she murders Fred Casely as he attempts to break off an affair with her. Roxie convinces her husband Amos that the victim was a burglar, and Amos agrees to take the blame.""","{""Pop"":{""N"":""4.6875""},""Travel"":{""N"":""5.46875""},""Love"":{""N"":""25.78125""},""Book"":{""N"":""13.28125""},""Fashion"":{""N"":""7.03125""},""Family"":{""N"":""8.59375""},""Time"":{""N"":""13.28125""},""History"":{""N"":""8.59375""},""Home"":{""N"":""5.46875""},""Power"":{""N"":""7.8125""}}","Johm Kander","01:13","https://upload.wikimedia.org/wikipedia/en/9/9b/Chicago_original_poster_art.jpg","Broadway","1975","Broadway","https://open.spotify.com/album/5zgxFgQiGAqNmAY5EhgVWv","[{""S"":""Overture""},{""S"":""All That Jazz""},{""S"":""Funny Honey""},{""S"":""Cell Block Tango""},{""S"":""When You're Good to Mama""},{""S"":""All I Care About""},{""S"":""A Little Bit of Good""},{""S"":""We Both Reached for the Gun""},{""S"":""Roxie""},{""S"":""I Can't Do It Alone""},{""S"":""I Can't Do It Alone (Reprise)""},{""S"":""My Own Best Friend""},{""S"":""Entr'acte""},{""S"":""I Know a Girl""},{""S"":""Me and My Baby""},{""S"":""Mister Cellophane""},{""S"":""When Velma Takes the Stand""},{""S"":""Razzle Dazzle""},{""S"":""Class""},{""S"":""Nowadays""},{""S"":""Hot Honey Rag""},{""S"":""Finale""}]","2024-05-26T03:21:29.040Z","https://en.wikipedia.org/wiki/Chicago_(musical)"
"69ecaf45-00a6-4bfd-9f75-1faa403c451d","BroadwayMusicals","2024-05-26T03:56:35.650Z","Les Miserables","""Les Miserables follows the journey of Jean Valjean, a former convict seeking redemption in 19th-century France. Alongside the stories of other characters like Fantine, Cosette, and Marius, the musical explores themes of love, sacrifice, and social justice amidst the backdrop of revolution.""","{""Royal"":{""N"":""8.61244019138756""},""Pop"":{""N"":""7.177033492822966""},""Love"":{""N"":""14.832535885167463""},""Book"":{""N"":""10.047846889952153""},""Family"":{""N"":""11.961722488038278""},""War"":{""N"":""6.698564593301436""},""Dating"":{""N"":""8.133971291866029""},""Hope"":{""N"":""7.177033492822966""},""Power"":{""N"":""6.698564593301436""},""Revolution"":{""N"":""18.660287081339714""}}","Claude-Michel Schonberg","02:21","https://upload.wikimedia.org/wikipedia/en/6/67/LesMisLogo.png","Broadway","1987","Broadway","https://open.spotify.com/album/6qc89HEULXZXh15j4LXGqN","[{""S"":""Prologue / Look Down - Live""},{""S"":""Valjean's Soliloquy - Live""},{""S"":""At the End of the Day - Live""},{""S"":""I Dreamed a Dream - Live""},{""S"":""Lovely Ladies - Live""},{""S"":""Fantine's Arrest - Live""},{""S"":""The Runaway Cart - Live""},{""S"":""Who Am I? - Live""},{""S"":""Fantine's Death - Live""},{""S"":""The Confrontation - Live""},{""S"":""Castle On a Cloud - Live""},{""S"":""Master of the House - Live""},{""S"":""The Bargain - Live""},{""S"":""Paris / Look Down - Live""},{""S"":""The Robbery - Live""},{""S"":""Stars - Live""},{""S"":""ABC Café / Red & Black - Live""},{""S"":""Do You Hear the People Sing? - Live""},{""S"":""In My Life - Live""},{""S"":""A Heart Full of Love - Live""},{""S"":""The Attack on Rue Plumet - Live""},{""S"":""One Day More - Live""},{""S"":""Building the Barricade - Live""},{""S"":""On My Own - Live""},{""S"":""Javert At the Barricade - Live""},{""S"":""A Little Fall of Rain - Live""},{""S"":""The First Attack - Live""},{""S"":""Drink With Me - Live""},{""S"":""Bring Him Home - Live""},{""S"":""The Final Battle - Live""},{""S"":""The Sewers / Dog Eats Dog - Live""},{""S"":""Javert's Soliloquy - Live""},{""S"":""Turning - Live""},{""S"":""Empty Chairs At Empty Tables - Live""},{""S"":""A Heart Full of Love (Reprise) - Live""},{""S"":""Valjean's Confession - Live""},{""S"":""The Wedding - Live""},{""S"":""Beggars At the Feast - Live""},{""S"":""Epilogue - Live""}]","2024-05-26T03:56:35.650Z","https://en.wikipedia.org/wiki/Les_Mis%C3%A9rables_(musical)"
"c2e5ed17-c0e3-45de-9385-c0f3ed9a2150","BroadwayMusicals","2024-05-26T03:17:30.419Z","Water for Elephants","""Jacob Jankowski, an old man living in an assisted living home, thinks back to his youth. In 1931, after his parents were killed in a car accident, he decides to travel cross-country on a train, where he meets the Benzini Brothers Circus. Soon after, the ringmaster buys an elephant, Rosie, and puts him and Marlena in charge of training her.""","{""Travel"":{""N"":""10.714285714285714""},""School"":{""N"":""10.714285714285714""},""Rock"":{""N"":""14.285714285714285""},""Book"":{""N"":""7.142857142857142""},""Discovery"":{""N"":""7.142857142857142""},""Family"":{""N"":""10.714285714285714""},""Change"":{""N"":""7.142857142857142""},""History"":{""N"":""14.285714285714285""},""Home"":{""N"":""7.142857142857142""},""Power"":{""N"":""10.714285714285714""}}","PigPen Theatre Co.","00:58","https://upload.wikimedia.org/wikipedia/en/thumb/7/77/WaterForElephantsMusicalPoster.webp/240px-WaterForElephantsMusicalPoster.webp.png","Broadway","2023","Broadway","https://open.spotify.com/album/7xvUFq14TjsEXb7E1xfUOM","[{""S"":""Anywhere/Another Train""},{""S"":""The Road Don't Make You Young""},{""S"":""Easy""},{""S"":""The Lion Has Got No Teeth""},{""S"":""I Choose The Ride""},{""S"":""Ode To An Elephant""},{""S"":""Just Our Luck""},{""S"":""I Shouldn't Be Surprised""},{""S"":""Silver Stars""},{""S"":""The Grand Spec""},{""S"":""Funny Angel""},{""S"":""Zostań""},{""S"":""Squeaky Wheel""},{""S"":""You've Got Nothing""},{""S"":""You've Got Nothing, Pt. 2""},{""S"":""What Do You Do?""},{""S"":""Wild""},{""S"":""Go Home""},{""S"":""Finale (I Choose The Ride)""}]","2024-05-26T03:17:30.419Z","https://en.wikipedia.org/wiki/Water_for_Elephants_(musical)"
"596f3d68-3e6a-4281-9203-8a5a391b7b7c","BroadwayMusicals","2024-05-21T18:43:24.599Z","Into the Woods","""A Baker and his wife wish for a child but suffer under a curse laid upon their family by a Witch. The Witch is able to lift the curse only if they obtain four items for a potion to break her curse. After the Witch regains her youth and beauty after drinking the potion, each of the characters receives a happy ending""","{""Royal"":{""N"":""6.25""},""Diversity"":{""N"":""6.25""},""Magic"":{""N"":""7.5""},""Fantasy"":{""N"":""11.25""},""Family"":{""N"":""8.125""},""Change"":{""N"":""15.625""},""History"":{""N"":""12.5""},""Home"":{""N"":""11.25""},""Tragedy"":{""N"":""5.625""},""Power"":{""N"":""15.625""}}","Stephen Sondheim","1:36","https://upload.wikimedia.org/wikipedia/en/3/34/Into_the_Woods_film_poster.jpg","Film","2014","Film","https://open.spotify.com/album/7lWMvhvTB4H9TWZM1IX12Q","[{""S"":""Prologue: Into the Woods""},{""S"":""Cinderella at the Grave""},{""S"":""Hello, Little Girl""},{""S"":""Rapunzel's Song""},{""S"":""The Cape as Red as Blood""},{""S"":""The Cow as White as Milk""},{""S"":""Magic Beans""},{""S"":""Rapunzel's Hair""},{""S"":""Granny's Cottage""},{""S"":""I Know Things Now""},{""S"":""The Beanstalk Grows""},{""S"":""Cinderella Runs""},{""S"":""A Very Nice Prince""},{""S"":""Giants in the Sky""},{""S"":""\""Who Cares!\""""},{""S"":""Baker and Wife Part""},{""S"":""Princes' Fanfare""},{""S"":""Agony""},{""S"":""The Forbidden Tower""},{""S"":""\""May I Compare This Ear of Corn?\""""},{""S"":""It Takes Two""},{""S"":""Two Midnights Gone""},{""S"":""One Day Left""},{""S"":""Stay With Me""},{""S"":""Jack Chops Down the Beanstalk""},{""S"":""On the Steps of the Palace""},{""S"":""\""She Won’t Get Far With One Shoe\""""},{""S"":""Searching for Cinderella""},{""S"":""Careful My Toe""},{""S"":""The Slipper Fits""},{""S"":""Rapunzel's Tear""},{""S"":""\""This Cow Is Covered With Flour\""""},{""S"":""Almost Midnight""},{""S"":""The Witch's Transformation""},{""S"":""Ever After - Instrumental""},{""S"":""Back Into the Woods""},{""S"":""Find the Boy""},{""S"":""Witch's Lament""},{""S"":""Any Moment""},{""S"":""Moments in the Woods""},{""S"":""Your Fault""},{""S"":""Last Midnight""},{""S"":""No More - Instrumental""},{""S"":""The Far Away Prince""},{""S"":""No One Is Alone""},{""S"":""The Giant Attack""},{""S"":""Finale/Children Will Listen (Pt. 1)""},{""S"":""Finale/Children Will Listen (Pt. 2)""},{""S"":""Stay With Me - Instrumental""},{""S"":""Last Midnight - Instrumental""}]","2024-05-21T18:43:24.599Z","https://en.wikipedia.org/wiki/Into_the_Woods_(film)"
"ced8c73a-ef9f-4931-a46e-d268b8143a91","BroadwayMusicals","2024-05-26T03:12:47.029Z","Sweet Smell of Success","""In Sweet Smell of Success, Sidney Falco, a press agent, manipulates and blackmails to please powerful journalist J.J. Hunsecker, who wants to end his sister's relationship. Sidney's schemes backfire, leading to a confrontation where he exposes J.J.'s deceit. Susan leaves J.J., choosing a new life. The story delves into media power dynamics and the consequences of manipulation.""","{""Pop"":{""N"":""6.8181818181818175""},""Adventure"":{""N"":""3.4090909090909087""},""Book"":{""N"":""14.772727272727273""},""Love"":{""N"":""5.681818181818182""},""Diversity"":{""N"":""3.4090909090909087""},""Time"":{""N"":""36.36363636363637""},""History"":{""N"":""6.8181818181818175""},""Home"":{""N"":""11.363636363636363""},""Dating"":{""N"":""6.8181818181818175""},""Power"":{""N"":""4.545454545454546""}}","Marvin Hamlisch","01:00","https://upload.wikimedia.org/wikipedia/en/d/d2/Sweet_smell.jpg","Broadway","2002","Broadway","https://open.spotify.com/album/4v32iE1agmH0rJxqaU5UDP","[{""S"":""The Column""},{""S"":""I Could Get You in JJ""},{""S"":""I Cannot Hear the City""},{""S"":""Welcome to the Night""},{""S"":""Laughin' All the Way to the Bank""},{""S"":""At the Fountain""},{""S"":""Don't Know Where You Leave Off""},{""S"":""What If""},{""S"":""For Susan""},{""S"":""One Track Mind""},{""S"":""Break It Up""},{""S"":""Rita's Tune""},{""S"":""Dirt""},{""S"":""I Could Get You in JJ (Reprise)""},{""S"":""I Cannot Hear the City (Reprise)""},{""S"":""Don't Look Now""},{""S"":""At the Fountain (Reprise)""},{""S"":""Finale""}]","2024-05-26T04:21:53.372Z","https://en.wikipedia.org/wiki/Sweet_Smell_of_Success_(musical)"
"0bafaf9f-3f90-4639-83a4-ce914c43139d","BroadwayMusicals","2024-05-20T03:30:41.281Z","CODA","""Ruby Rossi is the only hearing member of her family; her parents, Frank and Jackie, and older brother, Leo, are all deaf. She assists with the family fishing business and plans to join it full-time after high school. One day at school, Ruby sees her crush, Miles, signing up for choir as his elective, so she signs up too.""","{""Love"":{""N"":""7.177033492822966""},""Book"":{""N"":""6.698564593301436""},""Work"":{""N"":""11.004784688995215""},""Family"":{""N"":""19.138755980861244""},""Time"":{""N"":""6.698564593301436""},""Fall"":{""N"":""5.741626794258373""},""History"":{""N"":""11.004784688995215""},""Home"":{""N"":""19.138755980861244""},""Dating"":{""N"":""6.220095693779904""},""Power"":{""N"":""7.177033492822966""}}",""" Marius de Vries""","00:45","https://upload.wikimedia.org/wikipedia/en/thumb/8/89/Coda_poster.jpeg/220px-Coda_poster.jpeg","Film","2021","Film","https://open.spotify.com/album/0XqnkPxMTh4iktUjg0xXEA","[{""S"":""Something's Got A Hold On Me""},{""S"":""One Thing I Know How To Do""},{""S"":""It's Your Thing""},{""S"":""You're All I Need To Get By""},{""S"":""I Fought The Law""},{""S"":""Mr. V's Sonata""},{""S"":""The Observer""},{""S"":""Walk in the Woods / Belly Flop""},{""S"":""The Log""},{""S"":""Do You Ever Wish I Was Deaf?""},{""S"":""I've Got The Music In Me""},{""S"":""Starman""},{""S"":""You're All I Need To Get By - Duet Version""},{""S"":""Going To Boston""},{""S"":""Both Sides Now""},{""S"":""Wait Wait Stop Stop""},{""S"":""Beyond The Shore""},{""S"":""Ruby's Theme""}]","2024-05-20T03:30:41.281Z","https://en.wikipedia.org/wiki/CODA_(2021_film)"
"08f143f2-f08d-4079-bbb3-b77c09f1eee4","BroadwayMusicals","2024-05-19T21:18:34.577Z","A Bronx Tale","""A Bronx Tale is an autobiographical one-man show written and performed by Chazz Palminteri. It tells the coming-of-age story of Calogero Anello, a young New Yorker torn between the temptations of organized crime and the values of his hardworking father.""","{""Leadership"":{""N"":""2.941176470588235""},""Growth"":{""N"":""2.941176470588235""},""Book"":{""N"":""2.941176470588235""},""Work"":{""N"":""29.411764705882355""},""Celebration"":{""N"":""5.88235294117647""},""Family"":{""N"":""5.88235294117647""},""History"":{""N"":""2.941176470588235""},""Home"":{""N"":""17.647058823529413""},""Dating"":{""N"":""8.823529411764707""},""Sports"":{""N"":""20.588235294117645""}}","Alan Menken","01:04","https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/A_Bronx_Tale_playbill.jpeg/220px-A_Bronx_Tale_playbill.jpeg","Broadway","2016","Broadway","https://open.spotify.com/album/16NqPu4ZT94LJyEV6ukiyZ","[{""S"":""Streets of the Bronx""},{""S"":""I Wonder Why""},{""S"":""Little Girl of Mine""},{""S"":""Don't You Know?""},{""S"":""For Your Precious Love""},{""S"":""Ain't That a Kick In the Head""},{""S"":""Father and Son""},{""S"":""A Beautiful Morning""},{""S"":""Tell It Like It Is""},{""S"":""Bustalk""},{""S"":""I Only Have Eyes for You""},{""S"":""Ninety-Nine and a Half (Won't Do)""},{""S"":""Ten Commandments of Love""},{""S"":""I Only Have Eyes for You""},{""S"":""Nights In White Satin""},{""S"":""Baby I Need Your Loving""},{""S"":""Regrets""},{""S"":""All Along the Watchtower""},{""S"":""I'm So Proud""},{""S"":""It's a Man's Man's Man's World""},{""S"":""Cristo Redentor""},{""S"":""Streets of the Bronx""}]","2024-05-19T21:23:10.155Z","https://en.wikipedia.org/wiki/A_Bronx_Tale_(musical)"
